Empresa,Año,Activos_Millones,Capital_Accs_Millones,Ingresos_Millones,Ingreso_%_cambio_Año_Anterior,Utilidad_Millones,Utilidad_%_Ventas,Utilidad_%_Año_Anterior,Utilidad_%_Activos,Valor_Mercado_Millones,Cambio_%_Valor_Mercado,Empleados,Ventas_empleado,Resultados_Empleado,ROE,Rotación_Activos,Multiplicador_Capital,Industria,Vía de desarrollo
Tata Elxsi,2012,61.82985942,35.44011246,97.57881912,10.2620076,6.362811621,6.520689304,-6.004944521,10.29083954,130,30,3800,25678.63661,1674.424111,0.179537004,1.578182775,1.744629323,My/oS electrónicos,Asiática
Tata Elxsi,2013,60.62174209,32.63819326,103.9320007,6.510820298,3.570840422,3.435746833,-43.87952002,5.890362597,200,53.84615385,4000,25983.00017,892.7101055,0.109406804,1.714434411,1.857386578,My/oS electrónicos,Asiática
Tata Elxsi,2014,63.4189641,38.48803475,129.1234224,24.23836888,12.31067038,9.534033527,244.7555457,19.41165479,290,45,4200,30743.672,2931.111996,0.319857079,2.036038024,1.647757921,My/oS electrónicos,Asiática
Tata Elxsi,2015,72.59889236,44.20452418,133.1577847,3.124423321,16.05302652,12.05564253,30.39928796,22.11194414,1050,262.0689655,4400,30263.13289,3648.415118,0.363153474,1.834157249,1.642340772,My/oS electrónicos,Asiática
Tata Elxsi,2016,89.26033046,65.16016672,161.8138136,21.52035571,23.04407562,14.24110532,43.5497262,25.81670435,640,-39.04761905,4452,36346.31933,5176.117614,0.353652803,1.812830098,1.369860376,My/oS electrónicos,Asiática
Tata Elxsi,2017,109.9259066,85.68979717,189.290212,16.98025514,26.85688384,14.18820527,16.54571995,24.43180563,940,46.875,4900,38630.65552,5480.996701,0.313419855,1.721979995,1.282835416,My/oS electrónicos,Asiática
Tata Elxsi,2018,138.640646,107.9145425,208.9365098,10.37892955,35.08300205,16.79122623,30.62945895,25.30499032,900,-4.255319149,5287,39518.91617,6635.71062,0.325099854,1.50703647,1.284726254,My/oS electrónicos,Asiática
Tata Elxsi,2019,162.1598071,133.704822,232.646887,11.34812542,41.12450716,17.67679237,17.22060475,25.36048105,720,-20,5930,39232.19004,6934.992776,0.307576844,1.434676638,1.212819438,My/oS electrónicos,Asiática
Tata Elxsi,2020,187.1438157,146.8654406,224.7740366,-3.384034242,34.50553759,15.35121142,-16.09495172,18.43797908,1560,116.6666667,6577,34175.7696,5246.394647,0.234946611,1.201076487,1.274253595,My/oS electrónicos,Asiática
Tata Elxsi,2021,232.2679746,182.9483832,252.4590583,12.31682363,49.36981464,19.55557268,43.07794657,21.25554103,4900,214.1025641,7362,34292.18396,6706.032958,0.269856523,1.086930124,1.269582002,My/oS electrónicos,Asiática
Tata Elxsi,2022,275.6606049,203.4442623,319.6507688,26.61489391,69.59693735,21.77280461,40.97062721,25.24732809,4730,-3.469387755,9375,34096.08201,7423.673317,0.34209339,1.159580887,1.354968687,My/oS electrónicos,Asiática
Tata Elxsi,2023,334.888827,252.7589796,390.0306108,22.01772959,90.83120456,23.28822458,30.51034717,27.12279337,6550,38.47780127,11639,33510.66335,7804.038539,0.359358962,1.164656983,1.32493345,My/oS electrónicos,Asiática
Tata Elxsi,2024,380.6260122,299.2543055,438.8029977,12.50475876,93.42664517,21.29125044,2.857432779,24.54552295,5020,-23.35877863,13000,33754.07675,7186.665013,0.312198165,1.152845533,1.271914907,My/oS electrónicos,Asiática
Compal Electronics,2011,9452.889536,3867.90864,23496.99082,0,376.1647734,1.600906159,0,3.979362839,4455,0,64473,364446.9906,5834.45432,0.097252756,2.485694002,2.443927821,My/oS electrónicos,Asiática
Compal Electronics,2012,10538.454,3733.529309,23116.2835,-1.620238643,242.718476,1.049989182,-35.47549022,2.303169667,3608,-19.01234568,64473,358542.0796,3764.653049,0.065010465,2.193517521,2.822652009,My/oS electrónicos,Asiática
Compal Electronics,2013,11293.05455,3221.771986,23276.34264,0.692408645,121.465008,0.52183889,-49.95642277,1.075572667,2910,-19.345898,64473,361024.656,1883.967056,0.037701305,2.061120182,3.505230848,My/oS electrónicos,Asiática
Compal Electronics,2014,12460.89862,3574.518279,27823.55474,19.53576713,398.118952,1.430870195,227.7643155,3.194945758,2996,2.95532646,79639,349370.9708,4999.045091,0.111376952,2.23286904,3.486035782,My/oS electrónicos,Asiática
Compal Electronics,2015,10264.0705,3514.48341,26520.66835,-4.682674107,281.9237011,1.063033923,-29.18606369,2.746704645,2424,-19.09212283,72796,364314.9122,3872.791103,0.080217679,2.583835366,2.920506174,My/oS electrónicos,Asiática
Compal Electronics,2016,10757.49944,3397.541596,23771.11109,-10.3676017,278.008186,1.16952121,-1.388856306,2.584319781,2476,2.145214521,64728,367246.1853,4295.022031,0.081826279,2.209724594,3.16625982,My/oS electrónicos,Asiática
Compal Electronics,2017,11918.09061,3392.156878,29115.14826,22.48122585,201.9836136,0.693740632,-27.34616325,1.694764877,3020,21.97092084,75392,386183.5242,2679.112022,0.059544302,2.442937314,3.51342554,My/oS electrónicos,Asiática
Compal Electronics,2018,13273.18812,3583.385328,32127.85285,10.34755023,318.3647932,0.990930812,57.61911946,2.398555571,2540,-15.89403974,82374,390024.1926,3864.869901,0.0888447,2.420507609,3.704091776,My/oS electrónicos,Asiática
Compal Electronics,2019,12359.54393,3537.844485,31668.28778,-1.430425717,255.0317237,0.805322111,-19.89323909,2.063439598,2710,6.692913386,81743,387412.8399,3119.921262,0.072086754,2.562253749,3.493523807,My/oS electrónicos,Asiática
Compal Electronics,2020,15828.78116,3695.718404,35558.70161,12.28488847,352.8824568,0.9923941,38.36806327,2.229372263,3164,16.75276753,112761,315345.7455,3129.472573,0.09548413,2.246458602,4.283005206,My/oS electrónicos,Asiática
Compal Electronics,2021,19228.01317,4039.154475,44237.41614,24.40672504,491.9094704,1.111976045,39.39754185,2.558295888,3806,20.29077118,109709,403225.042,4483.765875,0.121785258,2.300675361,4.760405498,My/oS electrónicos,Asiática
Compal Electronics,2022,15191.72851,4093.073148,35953.73815,-18.72550141,286.1411545,0.79585926,-41.83052539,1.883532571,3271,-14.0567525,73120,491708.6728,3913.309006,0.069908634,2.366665396,3.711570245,My/oS electrónicos,Asiática
Compal Electronics,2023,14020.34827,4262.008581,30389.54508,-15.4759793,293.0947638,0.964459201,2.430132538,2.090495601,5655,72.88291042,58249,521717.8849,5031.756147,0.068769163,2.167531398,3.28961052,My/oS electrónicos,Asiática
Compal Electronics,2024,14416.14709,4866.08582,28308.86905,-6.846683714,363.7039571,1.284770354,24.09090916,2.52289294,5126,-9.354553492,43216,655055.2815,8415.95606,0.07474261,1.963691746,2.962575594,My/oS electrónicos,Asiática
Wistron,2011,8638.777902,2089.265818,22347.81687,0,394.689002,1.766118831,0,4.568805987,3151,0,5369,4162379.749,73512.57255,0.188912774,2.586918789,4.134839056,My/oS electrónicos,Asiática
Wistron,2012,9222.935258,1980.881797,22216.97521,-0.585478483,244.8455252,1.102065078,-37.96494863,2.65474622,2642,-16.15360203,6484,3426430.477,37761.4937,0.123604309,2.408883353,4.655974563,My/oS electrónicos,Asiática
Wistron,2013,9087.731743,2079.789385,20961.00346,-5.65320769,193.3062815,0.922218642,-21.04969802,2.12711254,1966,-25.58667676,6660,3147297.817,29024.96719,0.092945124,2.306516527,4.369544247,My/oS electrónicos,Asiática
Wistron,2014,9864.008001,2207.611953,19504.33764,-6.949408824,118.2366809,0.606207107,-38.83453759,1.198667731,2208,12.30925738,6028,3235623.364,19614.57879,0.053558634,1.977323785,4.468180193,My/oS electrónicos,Asiática
Wistron,2015,9102.979436,2078.741975,19538.36953,0.17448372,39.83996865,0.203906312,-66.30489935,0.437658559,1368,-38.04347826,5985,3264556.312,6656.636366,0.019165423,2.14637083,4.379080976,My/oS electrónicos,Asiática
Wistron,2016,8748.624938,2008.857673,20417.95269,4.501824785,92.60532178,0.453548518,132.4432597,1.05851288,2058,50.43859649,6324,3228645.271,14643.47277,0.046098498,2.333847072,4.355024776,My/oS electrónicos,Asiática
Wistron,2017,10731.05723,2076.638075,27466.52507,34.52144532,143.2815703,0.521658892,54.72282537,1.335204605,2206,7.191448008,6740,4075152.087,21258.39322,0.068996891,2.559535793,5.167514435,My/oS electrónicos,Asiática
Wistron,2018,11243.45408,2297.909218,29493.91071,7.381296465,241.5513594,0.81898722,68.58508663,2.148373247,1882,-14.68721668,7299,4040815.277,33093.76071,0.105117886,2.623207291,4.892906122,My/oS electrónicos,Asiática
Wistron,2019,11127.58923,2528.931458,28394.92654,-3.72613919,314.4598448,1.107450813,30.18342996,2.825947635,2679,42.34856536,8212,3457735.819,38292.72343,0.124344946,2.551759051,4.400114996,My/oS electrónicos,Asiática
Wistron,2020,14497.04006,2625.673563,28566.99946,0.605998804,436.3724138,1.527540246,38.76888289,3.010079381,2886,7.726763718,9771,2923651.567,44659.95433,0.166194465,1.970540147,5.521265196,My/oS electrónicos,Asiática
Wistron,2021,17747.95882,3077.334618,30766.69693,7.700134818,525.6178087,1.708398564,20.45165828,2.961567661,2920,1.178101178,10782,2853524.108,48749.5649,0.170802943,1.733534388,5.767315231,My/oS electrónicos,Asiática
Wistron,2022,14536.86279,3984.303425,33063.10128,7.463928775,638.6013096,1.931462219,21.49537155,4.392978861,2653,-9.143835616,11521,2869811.759,55429.32988,0.160279286,2.274431681,3.648533067,My/oS electrónicos,Asiática
Wistron,2023,14522.97836,4133.649181,27834.89589,-15.81281,586.3654896,2.106584095,-8.179723288,4.03750164,9025,240.1809273,10984,2534131.09,53383.60247,0.141851779,1.916610711,3.513355325,My/oS electrónicos,Asiática
Wistron,2024,18369.37708,5817.044846,32676.91626,17.39550378,954.1024914,2.919805786,62.71463932,5.193983919,9484,5.085872576,12802,2552485.257,74527.6122,0.164018418,1.778879932,3.157853784,My/oS electrónicos,Asiática
Infineon Technologies AG,2011,8156.944444,4659.722222,5551.388889,0,1554.166667,27.995997,0,19.05329474,8150,0,25720,215839.3814,60426.38673,0.333532042,0.68057211,1.75052161,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2012,7561.538462,4583.333333,5005.128205,-9.840072362,547.4358974,10.9375,-64.77624252,7.239742286,8710,6.871165644,26658,187753.3275,20535.5202,0.119440559,0.661919295,1.64979021,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2013,7873.333333,5034.666667,5124,2.375,362.6666667,7.077803799,-33.75175644,4.606265876,11820,35.70608496,26725,191730.5893,13570.31494,0.072033898,0.650804403,1.563824153,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2014,8584,5544,5760,12.41217799,713.3333333,12.38425926,96.69117647,8.310034172,12060,2.030456853,29807,193243.1979,23931.73863,0.128667629,0.671015843,1.548340548,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2015,9712.222222,5183.333333,6438.888889,11.78626543,704.4444444,10.94046592,-1.246105919,7.253174694,16690,38.39137645,35424,181766.2853,19886.07849,0.135905681,0.662967624,1.873740622,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2016,10096.66667,5581.111111,7192.222222,11.69974116,825.5555556,11.47844894,17.19242902,8.176515902,19670,17.855003,36299,198138.3019,22743.20382,0.14791957,0.712336305,1.80907824,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2017,11301.13636,6404.545455,8026.136364,11.59466596,897.7272727,11.18504885,8.742199927,7.943690297,30810,56.63446873,37479,214150.2272,23952.80751,0.140170334,0.710206134,1.764549326,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2018,12798.82353,7583.529412,8940,11.38609656,1264.705882,14.14659824,40.87862993,9.881422925,22460,-27.10159039,40098,222953.7633,31540.37314,0.16677009,0.698501701,1.687713311,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2019,15259.55056,9700,9021.348315,0.909936405,977.5280899,10.83572051,-22.70708126,6.406008394,28320,26.09082814,41418,217812.2631,23601.52808,0.100776092,0.591193579,1.573149542,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2020,24998.86364,11612.5,9735.227273,7.913217994,418.1818182,4.295552702,-57.22048067,1.672803309,50210,77.29519774,46665,208619.4637,8961.35901,0.036011351,0.389426792,2.152754673,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2021,27451.76471,13412.94118,13011.76471,33.65650684,1375.294118,10.56962025,228.8746803,5.009856861,60070,19.63752241,50288,258744.9234,27348.35582,0.102534865,0.473986458,2.046662573,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2022,28328.42105,15730.52632,14966.31579,15.0214143,2293.684211,15.32564355,66.77772275,8.09675981,39500,-34.24338272,56194,266332.9855,40817.24402,0.145811028,0.528314507,1.800856531,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2023,30911.95652,18526.08696,17727.17391,18.44714599,3409.782609,19.23477834,48.65963645,11.03062696,54430,37.79746835,58950,300715.4184,57841.94417,0.184053039,0.573473048,1.668563717,Semiconductores,Neoliberal predominante
Infineon Technologies AG,2024,31129.34783,18716.30435,16255.43478,-8.302164449,1414.130435,8.699431628,-58.52725534,4.542756381,43100,-20.81572662,58065,279952.3772,24354.26565,0.075556072,0.522190021,1.663220861,Semiconductores,Neoliberal predominante
Nexteer Automotive,2012,1258.871,191.809,2167.802,0,58.627,2.70444441,0,4.657109426,1430,0,9000,240866.8889,6514.111111,0.305653019,1.722020763,6.563148757,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2013,1805.189,590.746,2386.823,10.10336737,110.921,4.647223527,89.19780988,6.144564364,1430,0,9000,265202.5556,12324.55556,0.187764284,1.322201166,3.055778626,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2014,2221.972,708.019,2978.068,24.77121261,163.257,5.481976906,47.18313034,7.347392316,2140,49.65034965,11000,270733.4545,14841.54545,0.230582795,1.340281516,3.138294311,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2015,2456.822,854.365,3360.512,12.84201704,210.148,6.253451855,28.72219874,8.553651832,2780,29.90654206,12000,280042.6667,17512.33333,0.245969814,1.367828846,2.875611712,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2016,2693.368,1091.023,3842.244,14.33507751,301.865,7.85647658,43.64400327,11.20771465,2950,6.115107914,13700,280455.7664,22033.94161,0.276680693,1.426557381,2.468662897,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2017,2979.383,1440.715,3878.009,0.930836251,355.878,9.176822436,17.89309791,11.94468788,5950,101.6949153,12300,315285.2846,28933.17073,0.24701485,1.301614797,2.067989158,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2018,3111.511,1709.844,3912.17,0.880890168,384.346,9.824368573,7.999370571,12.35239085,3590,-39.66386555,13000,300936.1538,29565.07692,0.224784249,1.257321604,1.819763089,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2019,3258.972,1851.656,3575.657,-8.601696757,234.658,6.56265408,-38.94615789,7.200368705,2270,-36.76880223,12800,279348.2031,18332.65625,0.126728723,1.09717328,1.760031021,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2020,3305.741,1920.985,3032.21,-15.19852156,122.303,4.033460743,-47.88031944,3.699715132,1640,-27.75330396,12100,250595.8678,10107.68595,0.063666817,0.917255768,1.720857269,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2021,3206.499,2002.589,3358.725,10.76821856,126.403,3.763422132,3.352329869,3.942087616,3120,90.24390244,11900,282245.7983,10622.10084,0.063119791,1.047474208,1.601176777,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2022,3335.281,1977.15,3839.703,14.32025545,65.513,1.706199672,-48.17132505,1.964242293,1640,-47.43589744,12600,304738.3333,5199.444444,0.033135068,1.151238232,1.686913487,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2023,3404.593,2010.841,4206.793,9.560374852,45.175,1.0738584,-31.04422023,1.326884006,1580,-3.658536585,12900,326107.9845,3501.937984,0.022465725,1.235622878,1.693118949,Autopartes electrónicas,Neoliberal predominante
Nexteer Automotive,2024,3479.142,2029.901,4276.086,1.647169233,75.111,1.756536234,66.26674045,2.158894348,1070,-32.27848101,12600,339371.9048,5961.190476,0.037002297,1.229063373,1.713946641,Autopartes electrónicas,Neoliberal predominante
Superior Industries Int.,2011,593.231,460.515,822.172,0,67.169,8.169701717,0,11.3225708,440,0,3800,216361.0526,17676.05263,0.14585627,1.385922179,1.288190396,Autopartes,Neoliberal predominante
Superior Industries Int.,2012,599.601,466.905,821.454,-0.087329659,30.891,3.760527065,-54.01003439,5.151926031,550,25,3900,210629.2308,7920.769231,0.066161211,1.370001051,1.284203425,Autopartes,Neoliberal predominante
Superior Industries Int.,2013,653.388,483.063,789.564,-3.882140692,22.824,2.890709303,-26.11440225,3.493177102,560,1.818181818,3700,213395.6757,6168.648649,0.047248496,1.208415214,1.352593761,Autopartes,Neoliberal predominante
Superior Industries Int.,2014,579.91,439.006,745.447,-5.587514122,8.803,1.180902197,-61.43094988,1.517994172,520,-7.142857143,3000,248482.3333,2934.333333,0.020052118,1.285452915,1.320961445,Autopartes,Neoliberal predominante
Superior Industries Int.,2015,539.929,413.912,727.946,-2.347718885,23.944,3.289254972,171.9981824,4.434657149,480,-7.692307692,3050,238670.8197,7850.491803,0.057848045,1.348225415,1.304453604,Autopartes,Neoliberal predominante
Superior Industries Int.,2016,542.756,398.226,732.677,0.649910845,41.381,5.647918523,72.82408954,7.624236305,670,39.58333333,4189,174904.9893,9878.491287,0.103913356,1.349919669,1.362934615,Autopartes,Neoliberal predominante
Superior Industries Int.,2017,1551.252,445.723,1108.055,51.23376331,-6.009,-0.542301601,-114.5211571,-0.387364529,360,-46.26865672,7800,142058.3333,-770.3846154,-0.013481467,0.714297226,3.480305032,Autopartes,Neoliberal predominante
Superior Industries Int.,2018,1451.616,373.265,1501.827,35.53722514,25.961,1.728627865,-532.0352804,1.788420629,120,-66.66666667,8000,187728.375,3245.125,0.069551123,1.034589726,3.888968963,Autopartes,Neoliberal predominante
Superior Industries Int.,2019,1311.867,251.69,1372.5,-8.611311423,-96.5,-7.030965392,-471.7114133,-7.355928612,92.72,-22.73333333,8000,171562.5,-12062.5,-0.383408161,1.046218862,5.212233303,Autopartes,Neoliberal predominante
Superior Industries Int.,2020,1109.325,-21.522,1100.8,-19.79599271,-243.6,-22.12936047,152.4352332,-21.95929957,100,7.851596204,7600,144842.1053,-32052.63158,11.31865068,0.992315147,-51.54376917,Autopartes,Neoliberal predominante
Superior Industries Int.,2021,1054.147,-70.421,3.754,-99.65897529,-22.774,-606.6595631,-90.65106732,-2.160419752,110,10,7800,481.2820513,-2919.74359,0.32339785,0.003561173,-14.96921373,Autopartes,Neoliberal predominante
Superior Industries Int.,2022,1133.739,-25.297,37.034,886.5210442,73.739,199.1116272,-423.7858962,6.504054284,110,0,7700,4809.61039,9576.493506,-2.914930624,0.032665367,-44.81713247,Autopartes,Neoliberal predominante
Superior Industries Int.,2023,1030.571,-85.94,1385.283,3640.570827,-92.852,-6.702745937,-225.9197982,-9.009762549,89.89,-18.28181818,6600,209891.3636,-14068.48485,1.080428206,1.344189774,-11.99175006,Autopartes,Neoliberal predominante
